,one,two,three,four,five,six,seven,eight,nine,label
1167,SR14_YEAST,0.61,0.5,0.61,0.21,0.5,0.0,0.55,0.54,Positive
1168,SR54_YEAST,0.5,0.52,0.51,0.22,0.5,0.0,0.46,0.37,Positive
1169,SR68_YEAST,0.62,0.33,0.49,0.24,0.5,0.0,0.51,0.42,Positive
1170,SR72_YEAST,0.56,0.52,0.46,0.17,0.5,0.0,0.49,0.73,Positive
1171,CAP_YEAST,0.52,0.56,0.55,0.16,0.5,0.0,0.53,0.39,Positive
1172,HS71_YEAST,0.53,0.48,0.51,0.18,0.5,0.0,0.52,0.27,Positive
1173,HS72_YEAST,0.51,0.48,0.51,0.19,0.5,0.0,0.51,0.27,Positive
1174,HS73_YEAST,0.51,0.48,0.51,0.26,0.5,0.0,0.51,0.27,Positive
1175,HS74_YEAST,0.53,0.48,0.51,0.18,0.5,0.0,0.51,0.27,Positive
1176,HS75_YEAST,0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31,Positive
1177,HS76_YEAST,0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31,Positive
1178,SSB1_YEAST,0.44,0.39,0.63,0.11,0.5,0.0,0.49,0.26,Positive
1179,HS77_YEAST,0.51,0.5,0.49,0.45,0.5,0.0,0.48,0.22,Positive
1180,SSD1_YEAST,0.45,0.45,0.51,0.3,0.5,0.0,0.48,0.44,Positive
1181,RA25_YEAST,0.38,0.42,0.47,0.12,0.5,0.0,0.47,0.53,Positive
1182,SSN6_YEAST,0.19,0.66,0.6,0.14,0.5,0.0,0.2,0.25,Positive
1183,SSO1_YEAST,0.41,0.42,0.23,0.16,0.5,0.0,0.4,0.22,Positive
1184,SSO2_YEAST,0.25,0.42,0.21,0.14,0.5,0.0,0.41,0.22,Positive
1185,S120_YEAST,0.7,0.58,0.53,0.39,0.5,0.0,0.59,0.22,Negative
1186,S61G_YEAST,0.49,0.31,0.43,0.24,0.5,0.0,0.54,0.22,Positive
1187,SST2_YEAST,0.46,0.41,0.43,0.18,0.5,0.0,0.54,0.22,Positive
1188,AMYH_YEAST,0.83,0.81,0.45,0.38,0.5,0.0,0.4,0.26,Negative
1189,ST12_YEAST,0.38,0.51,0.56,0.21,0.5,0.0,0.48,0.31,Positive
1190,DAP1_YEAST,0.32,0.36,0.28,0.38,0.5,0.0,0.5,0.4,Positive
1191,ST14_YEAST,0.4,0.65,0.38,0.17,0.5,0.0,0.57,0.22,Positive
1192,GBG_YEAST,0.36,0.37,0.63,0.25,0.5,0.0,0.3,0.22,Positive
1193,STE2_YEAST,0.49,0.55,0.41,0.19,0.5,0.0,0.48,0.31,Positive
1194,ST20_YEAST,0.3,0.45,0.55,0.19,0.5,0.0,0.53,0.4,Positive
1195,STE3_YEAST,0.88,0.72,0.32,0.3,0.5,0.0,0.52,0.33,Positive
1196,GBB_YEAST,0.44,0.4,0.53,0.19,0.5,0.0,0.48,0.27,Positive
1197,STE5_YEAST,0.45,0.57,0.52,0.21,0.5,0.0,0.54,0.38,Positive
1198,STE6_YEAST,0.46,0.61,0.38,0.35,0.5,0.0,0.49,0.22,Positive
1199,STF1_YEAST,0.55,0.41,0.67,0.61,0.5,0.0,0.49,0.14,Positive
1200,STF2_YEAST,0.28,0.18,0.72,0.26,0.5,0.0,0.49,0.25,Positive
1201,STH1_YEAST,0.66,0.65,0.53,0.17,0.5,0.0,0.47,0.66,Positive
1202,STL1_YEAST,0.36,0.5,0.39,0.23,0.5,0.0,0.5,0.22,Positive
1203,STP1_YEAST,0.48,0.54,0.56,0.29,0.5,0.0,0.51,0.43,Positive
1204,STU1_YEAST,0.33,0.37,0.49,0.22,0.5,0.0,0.55,0.22,Positive
1205,STV1_YEAST,0.58,0.43,0.32,0.11,0.5,0.0,0.49,0.22,Positive
1206,TF2B_YEAST,0.58,0.64,0.42,0.3,0.5,0.0,0.54,0.22,Positive
1207,INV1_YEAST,0.74,0.82,0.46,0.24,0.5,0.0,0.5,0.31,Negative
1208,INV2_YEAST,0.74,0.82,0.46,0.24,0.5,0.0,0.48,0.22,Negative
1209,INV4_YEAST,0.75,0.76,0.58,0.22,0.5,0.0,0.49,0.22,Negative
1210,SUG1_YEAST,0.58,0.37,0.58,0.16,0.5,0.0,0.51,0.22,Positive
1211,SUI1_YEAST,0.39,0.39,0.65,0.16,0.5,0.0,0.45,0.22,Positive
1212,IF2A_YEAST,0.51,0.59,0.55,0.21,0.5,0.0,0.52,0.22,Positive
1213,IF2B_YEAST,0.41,0.35,0.6,0.22,0.5,0.0,0.56,0.79,Positive
1214,SUL1_YEAST,0.43,0.28,0.41,0.32,0.5,0.0,0.52,0.22,Positive
1215,SUP1_YEAST,0.41,0.49,0.55,0.13,0.5,0.0,0.55,0.22,Positive
1216,SUP2_YEAST,0.23,0.29,0.46,0.0,0.5,0.0,0.43,0.31,Positive
1217,RS4_YEAST,0.25,0.48,0.45,0.32,0.5,0.0,0.4,0.22,Positive
1218,RS11_YEAST,0.38,0.34,0.55,0.44,0.5,0.0,0.48,0.26,Positive
1219,SUV3_YEAST,0.61,0.54,0.54,0.38,0.5,0.0,0.54,0.29,Positive
1220,ADR6_YEAST,0.48,0.17,0.37,0.33,0.5,0.0,0.44,0.36,Positive
1221,SWI3_YEAST,0.47,0.47,0.5,0.19,0.5,0.0,0.51,0.26,Positive
1222,SWI4_YEAST,0.55,0.38,0.52,0.16,0.5,0.0,0.49,0.64,Positive
1223,SWI5_YEAST,0.41,0.39,0.61,0.17,0.5,0.0,0.5,0.61,Positive
1224,SWI6_YEAST,0.41,0.56,0.53,0.16,0.5,0.0,0.55,0.26,Positive
1225,OSTD_YEAST,0.78,0.73,0.27,0.28,0.5,0.0,0.56,0.22,Positive
1226,SYG1_YEAST,0.31,0.51,0.38,0.18,0.5,0.0,0.46,0.31,Positive
1227,TAL1_YEAST,0.63,0.64,0.49,0.2,0.5,0.0,0.52,0.25,Positive
1228,VAL1_YEAST,0.31,0.4,0.31,0.17,0.5,0.0,0.52,0.22,Positive
1229,TBF1_YEAST,0.44,0.65,0.49,0.16,0.5,0.0,0.48,0.31,Positive
1230,RL3_YEAST,0.48,0.44,0.46,0.37,0.5,0.0,0.46,0.36,Positive
1231,TCPA_YEAST,0.5,0.49,0.46,0.22,0.5,0.0,0.53,0.25,Positive
1232,TCPE_YEAST,0.62,0.42,0.47,0.16,0.5,0.0,0.52,0.22,Positive
1233,TCPB_YEAST,0.5,0.45,0.52,0.18,0.5,0.0,0.52,0.22,Positive
1234,TCPG_YEAST,0.59,0.51,0.47,0.21,0.5,0.0,0.47,0.22,Positive
1235,TCPD_YEAST,0.39,0.47,0.49,0.2,0.5,0.0,0.53,0.26,Positive
1236,TCPZ_YEAST,0.49,0.48,0.52,0.24,0.5,0.0,0.5,0.22,Positive
1237,G3P1_YEAST,0.59,0.48,0.49,0.42,0.5,0.0,0.52,0.22,Positive
1238,G3P2_YEAST,0.57,0.35,0.5,0.43,0.5,0.0,0.53,0.22,Positive
1239,G3P3_YEAST,0.61,0.52,0.5,0.44,0.5,0.0,0.53,0.22,Positive
1240,TF3B_YEAST,0.49,0.51,0.52,0.13,0.5,0.0,0.51,0.33,Positive
1241,TEC1_YEAST,0.45,0.4,0.56,0.15,0.5,0.0,0.52,0.22,Positive
1242,EF1A_YEAST,0.63,0.43,0.48,0.11,0.5,0.0,0.51,0.22,Positive
1243,EF1A_YEAST,0.63,0.43,0.48,0.11,0.5,0.0,0.51,0.22,Positive
1244,EF1G_YEAST,0.52,0.45,0.53,0.34,0.5,0.0,0.52,0.44,Positive
1245,EF1H_YEAST,0.54,0.48,0.55,0.33,0.5,0.0,0.55,0.4,Positive
1246,T2EA_YEAST,0.55,0.79,0.45,0.25,0.5,0.0,0.51,0.22,Positive
1247,YK42_YEAST,0.58,0.51,0.63,0.2,0.5,0.0,0.5,0.42,Positive
1248,TFB1_YEAST,0.63,0.58,0.57,0.1,0.5,0.0,0.52,0.33,Positive
1249,TFC1_YEAST,0.54,0.67,0.56,0.15,0.5,0.0,0.57,0.33,Positive
1250,TF3A_YEAST,0.41,0.59,0.65,0.14,0.5,0.0,0.49,0.33,Positive
1251,TFC3_YEAST,0.47,0.38,0.5,0.15,0.5,0.0,0.49,0.47,Positive
1252,TFC4_YEAST,0.33,0.17,0.52,0.13,0.5,0.0,0.51,0.75,Positive
1253,DKA1_YEAST,0.42,0.5,0.59,0.17,0.5,0.0,0.51,0.22,Positive
1254,THRC_YEAST,0.54,0.55,0.55,0.4,0.5,0.0,0.53,0.22,Positive
1255,SYTC_YEAST,0.31,0.31,0.57,0.15,0.5,0.0,0.5,0.22,Positive
1256,IF4A_YEAST,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22,Positive
1257,IF1A_YEAST,0.33,0.36,0.62,0.26,0.5,0.0,0.55,0.22,Positive
1258,IF4A_YEAST,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22,Positive
1259,TIF3_YEAST,0.47,0.56,0.58,0.19,0.5,0.0,0.44,0.64,Positive
1260,IF41_YEAST,0.32,0.32,0.52,0.18,0.5,0.0,0.48,0.34,Positive
1261,IF42_YEAST,0.28,0.27,0.5,0.14,0.5,0.0,0.5,0.28,Positive
1262,IF5_YEAST,0.41,0.46,0.57,0.25,0.5,0.0,0.57,0.38,Positive
1263,IF52_YEAST,0.44,0.54,0.51,0.16,0.5,0.0,0.58,0.22,Positive
1264,IF51_YEAST,0.44,0.55,0.51,0.16,0.5,0.0,0.6,0.22,Positive
1265,TIP1_YEAST,0.77,0.7,0.44,0.29,0.5,0.0,0.56,0.22,Positive
1266,TP20_YEAST,0.4,0.56,0.53,0.15,0.5,0.0,0.49,0.22,Positive
1267,SRP1_YEAST,0.79,0.79,0.42,0.26,0.5,0.0,0.6,0.22,Positive
1268,SRP2_YEAST,0.8,0.83,0.43,0.24,0.5,0.0,0.54,0.22,Positive
1269,TKT1_YEAST,0.58,0.55,0.51,0.13,0.5,0.0,0.52,0.22,Positive
1270,TKT2_YEAST,0.55,0.69,0.51,0.12,0.5,0.0,0.51,0.22,Positive
1271,TYSY_YEAST,0.47,0.46,0.53,0.12,0.5,0.0,0.51,0.25,Positive
1272,TOA1_YEAST,0.57,0.29,0.63,0.22,0.5,0.0,0.49,0.27,Positive
1273,TOA2_YEAST,0.52,0.49,0.59,0.21,0.5,0.0,0.47,0.22,Positive
1274,TOP1_YEAST,0.41,0.42,0.53,0.17,0.5,0.0,0.48,0.58,Positive
1275,TOP2_YEAST,0.45,0.36,0.5,0.19,0.5,0.0,0.53,0.7,Positive
1276,TOP3_YEAST,0.53,0.51,0.54,0.21,0.5,0.0,0.45,0.22,Positive
1277,TOR2_YEAST,0.49,0.5,0.42,0.43,0.5,0.0,0.5,0.36,Positive
1278,TPIS_YEAST,0.44,0.49,0.49,0.27,0.5,0.0,0.52,0.22,Positive
1279,KAPA_YEAST,0.25,0.26,0.53,0.17,0.5,0.0,0.45,0.22,Positive
1280,KAPB_YEAST,0.49,0.46,0.54,0.18,0.5,0.0,0.35,0.22,Positive
1281,KAPC_YEAST,0.42,0.37,0.54,0.17,0.5,0.0,0.51,0.22,Positive
1282,TPM1_YEAST,0.42,0.45,0.75,0.21,0.5,0.0,0.48,0.22,Positive
1283,TPM2_YEAST,0.39,0.45,0.75,0.17,0.5,0.0,0.51,0.22,Positive
1284,TPS1_YEAST,0.63,0.54,0.53,0.27,0.5,0.0,0.49,0.22,Positive
1285,TPS2_YEAST,0.54,0.43,0.48,0.27,0.5,0.0,0.44,0.41,Positive
1286,TPS3_YEAST,0.4,0.44,0.5,0.13,0.5,0.0,0.52,0.39,Positive
1287,TRK1_YEAST,0.55,0.39,0.39,0.47,0.5,0.0,0.5,0.83,Positive
1288,TRK2_YEAST,0.59,0.48,0.41,0.53,0.5,0.0,0.48,0.56,Positive
1289,TRNL_YEAST,0.49,0.38,0.49,0.15,0.5,0.0,0.53,0.25,Positive
1290,TRM1_YEAST,0.53,0.45,0.52,0.29,0.5,0.0,0.55,0.38,Positive
1291,TRPF_YEAST,0.62,0.6,0.54,0.22,0.5,0.0,0.54,0.27,Positive
1292,TRPE_YEAST,0.33,0.46,0.53,0.12,0.5,0.0,0.5,0.27,Positive
1293,TRPG_YEAST,0.57,0.36,0.51,0.25,0.5,0.0,0.54,0.25,Positive
1294,TRPD_YEAST,0.45,0.76,0.51,0.25,0.5,0.0,0.59,0.22,Positive
1295,TRP_YEAST,0.48,0.44,0.51,0.24,0.5,0.0,0.49,0.22,Positive
1296,TSA_YEAST,0.59,0.64,0.44,0.26,0.5,0.0,0.5,0.22,Positive
1297,TSL1_YEAST,0.79,0.56,0.53,0.19,0.5,0.0,0.47,0.35,Positive
1298,TSM1_YEAST,0.5,0.5,0.48,0.34,0.5,0.0,0.52,0.27,Positive
1299,TTP1_YEAST,0.79,0.62,0.35,0.35,0.5,0.0,0.6,0.28,Positive
1300,GLRX_YEAST,0.52,0.5,0.6,0.2,0.5,0.0,0.52,0.22,Positive
1301,TBA1_YEAST,0.59,0.46,0.57,0.17,0.5,0.0,0.52,0.22,Positive
1302,TBB_YEAST,0.53,0.42,0.53,0.19,0.5,0.0,0.47,0.22,Positive
1303,TBA3_YEAST,0.59,0.46,0.55,0.17,0.5,0.0,0.52,0.25,Positive
1304,EFTU_YEAST,0.61,0.73,0.5,0.58,0.5,0.0,0.5,0.22,Positive
1305,TUP1_YEAST,0.5,0.43,0.56,0.17,0.5,0.0,0.35,0.22,Positive
1306,TYE7_YEAST,0.36,0.52,0.61,0.33,0.5,0.0,0.52,0.37,Positive
1307,TYR1_YEAST,0.66,0.54,0.53,0.17,0.5,0.0,0.54,0.22,Positive
1308,UBA1_YEAST,0.52,0.51,0.48,0.12,0.5,0.0,0.54,0.31,Positive
1309,UBC1_YEAST,0.56,0.46,0.51,0.25,0.5,0.0,0.54,0.22,Positive
1310,UBC4_YEAST,0.47,0.46,0.49,0.27,0.5,0.0,0.59,0.22,Positive
1311,UBC5_YEAST,0.5,0.46,0.49,0.27,0.5,0.0,0.6,0.22,Positive
1312,UBC6_YEAST,0.43,0.48,0.36,0.26,0.5,0.0,0.52,0.22,Positive
1313,UBC7_YEAST,0.5,0.44,0.57,0.28,0.5,0.0,0.57,0.22,Positive
1314,UBIQ_YEAST,0.46,0.47,0.62,0.3,0.5,0.0,0.38,0.22,Positive
1315,UBP1_YEAST,0.59,0.7,0.46,0.19,0.5,0.0,0.54,0.44,Positive
1316,UBP2_YEAST,0.19,0.41,0.55,0.13,0.5,0.0,0.52,0.25,Positive
1317,UBP3_YEAST,0.27,0.43,0.5,0.13,0.5,0.0,0.54,0.31,Positive
1318,UBR1_YEAST,0.42,0.46,0.44,0.17,0.5,0.0,0.51,0.42,Positive
1319,UGA3_YEAST,0.49,0.36,0.47,0.28,0.5,0.0,0.56,0.54,Positive
1320,UGA4_YEAST,0.42,0.51,0.33,0.16,0.5,0.0,0.54,0.22,Positive
1321,UME5_YEAST,0.34,0.42,0.48,0.19,0.5,0.0,0.46,0.31,Positive
1322,UME6_YEAST,0.6,0.57,0.63,0.22,0.5,0.0,0.5,0.49,Positive
1323,UNG_YEAST,0.53,0.44,0.54,0.52,0.5,0.0,0.49,0.38,Positive
1324,PYRD_YEAST,0.48,0.39,0.56,0.23,0.5,0.0,0.6,0.22,Positive
1325,PYR1_YEAST,0.56,0.49,0.47,0.13,0.5,0.0,0.52,0.22,Positive
1326,UMPK_YEAST,0.47,0.59,0.56,0.09,0.5,0.0,0.5,0.22,Positive
1327,RL21_YEAST,0.4,0.28,0.58,0.44,0.5,0.0,0.41,0.22,Positive
1328,RSU2_YEAST,0.54,0.35,0.55,0.19,0.5,0.0,0.3,0.22,Positive
1329,USO1_YEAST,0.5,0.47,0.45,0.14,0.5,0.0,0.53,0.32,Positive
1330,YEU2_YEAST,0.55,0.49,0.6,0.18,0.5,0.0,0.51,0.22,Positive
1331,VAC1_YEAST,0.55,0.44,0.5,0.09,0.5,0.0,0.55,0.22,Positive
1332,RMAR_YEAST,0.66,0.37,0.6,0.25,0.5,0.0,0.69,0.22,Positive
1333,SYV_YEAST,0.51,0.49,0.48,0.55,0.5,0.0,0.52,0.58,Positive
1334,VATA_YEAST,0.36,0.51,0.51,0.17,0.5,0.0,0.52,0.22,Positive
1335,VM11_YEAST,0.68,0.68,0.35,0.16,0.5,0.0,0.62,0.22,Positive
1336,VATB_YEAST,0.44,0.35,0.55,0.14,0.5,0.0,0.52,0.22,Positive
1337,VATL_YEAST,0.73,0.59,0.35,0.15,0.5,0.0,0.54,0.22,Positive
1338,VATE_YEAST,0.6,0.37,0.52,0.15,0.5,0.0,0.55,0.26,Positive
1339,VATC_YEAST,0.64,0.61,0.56,0.15,0.5,0.0,0.54,0.22,Positive
1340,VATX_YEAST,0.48,0.58,0.58,0.12,0.5,0.0,0.49,0.22,Positive
1341,VATF_YEAST,0.65,0.58,0.53,0.21,0.5,0.0,0.51,0.22,Positive
1342,VATD_YEAST,0.48,0.49,0.49,0.26,0.5,0.0,0.39,0.27,Positive
1343,VPH1_YEAST,0.57,0.54,0.32,0.15,0.5,0.0,0.52,0.25,Positive
1344,VM12_YEAST,0.4,0.36,0.32,0.16,0.5,0.0,0.51,0.27,Positive
1345,VPS1_YEAST,0.5,0.55,0.52,0.16,0.5,0.0,0.51,0.31,Positive
1346,VP15_YEAST,0.65,0.63,0.47,0.22,0.5,0.0,0.52,0.27,Positive
1347,VP16_YEAST,0.41,0.48,0.51,0.2,0.5,0.0,0.51,0.22,Positive
1348,VP17_YEAST,0.25,0.4,0.54,0.16,0.5,0.0,0.43,0.22,Positive
1349,YP51_YEAST,0.63,0.56,0.52,0.21,0.5,0.0,0.5,0.22,Positive
1350,SLP1_YEAST,0.56,0.68,0.42,0.36,0.5,0.0,0.49,0.22,Positive
1351,VP34_YEAST,0.57,0.47,0.48,0.17,0.5,0.0,0.52,0.26,Positive
1352,VP45_YEAST,0.46,0.52,0.51,0.13,0.5,0.0,0.47,0.22,Positive
1353,VRP1_YEAST,0.5,0.4,0.57,0.17,0.5,0.0,0.59,0.22,Positive
1354,OSTB_YEAST,0.78,0.71,0.35,0.25,0.5,0.0,0.49,0.22,Positive
1355,XRS2_YEAST,0.64,0.56,0.52,0.17,0.5,0.0,0.54,0.47,Positive
1356,YAA7_YEAST,1.0,0.8,0.29,0.36,0.5,0.0,0.52,0.22,Positive
1357,YAB1_YEAST,0.51,0.39,0.56,0.55,0.5,0.0,0.46,0.64,Positive
1358,YAB8_YEAST,0.69,0.66,0.36,0.09,0.5,0.0,0.56,0.22,Positive
1359,YAB9_YEAST,0.4,0.45,0.45,0.15,0.5,0.0,0.53,0.48,Positive
1360,YAC2_YEAST,0.49,0.53,0.36,0.15,0.5,0.0,0.52,0.27,Positive
1361,YAE2_YEAST,0.39,0.63,0.41,0.27,0.5,0.0,0.49,0.22,Positive
1362,YAF1_YEAST,0.45,0.51,0.43,0.22,0.5,0.0,0.57,0.22,Positive
1363,YAF3_YEAST,0.77,0.78,0.27,0.37,0.5,0.0,0.49,0.22,Positive
1364,YAG3_YEAST,0.88,0.75,0.41,0.36,0.5,0.0,0.43,0.22,Positive
1365,YAG7_YEAST,0.49,0.49,0.4,0.2,0.5,0.0,0.48,0.26,Positive
1366,PDR4_YEAST,0.57,0.53,0.6,0.28,0.5,0.0,0.52,0.45,Positive
1367,AP17_YEAST,0.53,0.52,0.49,0.27,0.5,0.0,0.51,0.22,Positive
1368,AP19_YEAST,0.5,0.47,0.56,0.31,0.5,0.0,0.56,0.26,Positive
1369,YAP3_YEAST,0.71,0.79,0.41,0.38,0.5,0.0,0.54,0.22,Positive
1370,AP54_YEAST,0.33,0.49,0.46,0.22,0.5,0.0,0.53,0.33,Positive
1371,ADB1_YEAST,0.47,0.41,0.46,0.18,0.5,0.0,0.53,0.22,Positive
1372,CACM_YEAST,0.45,0.39,0.46,0.29,0.5,0.0,0.42,0.22,Positive
1373,FMT_YEAST,0.59,0.56,0.5,0.48,0.5,0.0,0.46,0.22,Positive
1374,YBC4_YEAST,0.32,0.3,0.57,0.38,0.5,0.0,0.5,0.25,Positive
1375,YBE2_YEAST,0.26,0.3,0.37,0.15,0.5,0.0,0.53,0.25,Positive
1376,YBG6_YEAST,0.28,0.41,0.46,0.18,0.5,0.0,0.47,0.39,Positive
1377,YBI8_YEAST,0.45,0.5,0.43,0.16,0.5,0.0,0.52,0.28,Positive
1378,RL3P_YEAST,0.24,0.25,0.57,0.28,0.5,0.0,0.51,0.11,Positive
1379,MRF1_YEAST,0.46,0.61,0.55,0.29,0.5,0.0,0.49,0.22,Positive
1380,YBT6_YEAST,0.54,0.44,0.38,0.22,0.5,0.0,0.54,0.3,Positive
1381,YBY2_YEAST,0.22,0.53,0.36,0.22,0.5,0.0,0.54,0.31,Positive
1382,YB00_YEAST,0.25,0.41,0.47,0.14,0.5,0.0,0.56,0.68,Positive
1383,YB30_YEAST,0.43,0.41,0.37,0.18,0.5,0.0,0.54,0.31,Positive
1384,YB32_YEAST,0.4,0.44,0.47,0.25,0.5,0.0,0.54,0.56,Positive
1385,YB33_YEAST,0.46,0.59,0.38,0.12,0.5,0.0,0.5,0.22,Positive
1386,YB37_YEAST,0.8,0.82,0.4,0.31,0.5,0.0,0.57,0.25,Positive
1387,YB48_YEAST,0.29,0.39,0.46,0.36,0.5,0.0,0.51,0.22,Positive
1388,YB54_YEAST,0.4,0.4,0.43,0.19,0.5,0.83,0.48,0.22,Positive
1389,YB72_YEAST,0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41,Positive
1390,YB91_YEAST,0.43,0.6,0.4,0.12,0.5,0.0,0.49,0.29,Positive
1391,YB8E_YEAST,0.56,0.71,0.47,0.21,0.5,0.0,0.52,0.22,Positive
1392,YB8G_YEAST,0.65,0.62,0.26,0.33,0.5,0.0,0.55,0.22,Positive
1393,YB8I_YEAST,0.77,0.7,0.37,0.12,0.5,0.0,0.49,0.26,Positive
1394,YCFI_YEAST,0.47,0.61,0.32,0.27,0.5,0.0,0.5,0.3,Positive
1395,YCK1_YEAST,0.71,0.51,0.49,0.23,0.5,0.0,0.3,0.32,Positive
1396,YCK2_YEAST,0.59,0.48,0.49,0.49,0.5,0.0,0.36,0.32,Positive
1397,YCA9_YEAST,0.58,0.63,0.52,0.7,0.5,0.0,0.46,0.22,Positive
1398,YCD8_YEAST,0.3,0.68,0.41,0.17,0.5,0.0,0.51,0.22,Positive
1399,YCG9_YEAST,0.74,0.73,0.32,0.2,0.5,0.0,0.55,0.22,Positive
1400,YCH0_YEAST,0.55,0.35,0.36,0.29,0.5,0.0,0.51,0.22,Positive
1401,YCQ0_YEAST,0.35,0.32,0.31,0.16,0.5,0.0,0.56,0.22,Positive
1402,YCQ7_YEAST,0.67,0.61,0.39,0.24,0.5,0.0,0.51,0.22,Positive
1403,YCR3_YEAST,0.69,0.57,0.39,0.19,0.5,0.0,0.48,0.39,Positive
1404,SYN_YEAST,0.47,0.41,0.53,0.27,0.5,0.0,0.47,0.25,Positive
1405,YCR8_YEAST,0.39,0.56,0.34,0.18,0.5,0.0,0.49,0.22,Positive
1406,YCS4_YEAST,0.51,0.38,0.42,0.21,0.5,0.0,0.46,0.34,Positive
1407,YCT8_YEAST,0.32,0.45,0.39,0.14,0.5,0.0,0.45,0.22,Positive
1408,YCV1_YEAST,0.75,0.73,0.35,0.33,0.5,0.0,0.49,0.28,Positive
1409,YCW2_YEAST,0.54,0.54,0.56,0.18,0.5,0.0,0.46,0.29,Positive
1410,YCX9_YEAST,0.71,0.64,0.42,0.28,0.5,0.0,0.43,0.22,Negative
1411,YCY8_YEAST,0.28,0.48,0.36,0.16,0.5,0.0,0.53,0.22,Positive
1412,YCZ6_YEAST,0.58,0.44,0.45,0.32,0.5,0.0,0.52,0.37,Positive
1413,YD66_YEAST,0.52,0.65,0.36,0.26,0.5,0.0,0.44,0.22,Positive
1414,MAS5_YEAST,0.64,0.44,0.56,0.15,0.5,0.0,0.56,0.22,Positive
1415,EF3_YEAST,0.48,0.58,0.47,0.17,0.5,0.0,0.53,0.74,Positive
1416,YEA6_YEAST,0.42,0.71,0.45,0.15,0.5,0.0,0.48,0.22,Positive
1417,YEP0_YEAST,0.38,0.37,0.36,0.14,0.5,0.0,0.54,0.22,Positive
1418,YE14_YEAST,0.4,0.4,0.44,0.37,0.5,0.0,0.53,0.25,Positive
1419,YGL1_YEAST,0.38,0.56,0.38,0.16,0.5,0.0,0.53,0.22,Positive
1420,YGP1_YEAST,0.8,0.79,0.43,0.25,0.5,0.0,0.52,0.22,Negative
1421,YHA8_YEAST,0.63,0.65,0.42,0.18,0.5,0.0,0.54,0.27,Positive
1422,YHA9_YEAST,0.47,0.4,0.63,0.19,0.5,0.0,0.52,0.32,Positive
1423,YHB7_YEAST,0.83,0.94,0.32,0.21,0.5,0.0,0.51,0.22,Positive
1424,YHC6_YEAST,0.61,0.76,0.3,0.16,0.5,0.0,0.45,0.41,Positive
1425,RIMI_YEAST,0.33,0.38,0.47,0.14,0.5,0.0,0.51,0.47,Positive
1426,YHD5_YEAST,0.38,0.67,0.33,0.17,0.5,0.0,0.51,0.22,Positive
1427,YHE0_YEAST,0.39,0.33,0.33,0.23,0.5,0.0,0.47,0.22,Positive
1428,YHF0_YEAST,0.5,0.63,0.45,0.13,0.5,0.0,0.45,0.32,Positive
1429,YHG2_YEAST,0.2,0.6,0.5,0.29,0.5,0.0,0.51,0.22,Positive
1430,YHI7_YEAST,0.29,0.26,0.43,0.17,0.5,0.0,0.55,0.3,Positive
1431,YHJ2_YEAST,0.51,0.46,0.41,0.36,0.5,0.0,0.49,0.22,Positive
1432,YHK5_YEAST,0.92,0.66,0.52,0.23,0.5,0.0,0.53,0.22,Positive
1433,YHK8_YEAST,0.49,0.56,0.37,0.2,0.5,0.0,0.53,0.22,Positive
1434,YHN8_YEAST,0.86,0.78,0.34,0.15,0.5,0.0,0.53,0.22,Positive
1435,YHP0_YEAST,0.38,0.44,0.57,0.14,0.5,0.0,0.53,0.52,Positive
1436,YHQ1_YEAST,0.72,0.73,0.41,0.28,0.5,0.0,0.44,0.22,Positive
1437,YHR0_YEAST,0.8,0.73,0.47,0.19,0.5,0.0,0.49,0.22,Positive
1438,YHT3_YEAST,0.49,0.55,0.35,0.23,0.5,0.0,0.57,0.22,Positive
1439,YHU0_YEAST,0.63,0.71,0.44,0.53,0.5,0.0,0.52,0.22,Positive
1440,YHU2_YEAST,0.6,0.68,0.3,0.27,0.5,0.0,0.55,0.22,Positive
1441,YHX8_YEAST,0.4,0.43,0.49,0.17,0.5,0.0,0.51,0.36,Positive
1442,YHY0_YEAST,0.82,0.63,0.47,0.18,0.5,0.0,0.5,0.22,Positive
1443,YHY1_YEAST,0.77,0.68,0.35,0.19,0.5,0.0,0.53,0.43,Positive
1444,YIA6_YEAST,0.51,0.59,0.46,0.13,0.5,0.0,0.48,0.22,Positive
1445,YIB3_YEAST,0.52,0.46,0.34,0.2,0.5,0.0,0.51,0.25,Positive
1446,YIF2_YEAST,0.47,0.5,0.6,0.63,0.5,0.0,0.38,0.16,Positive
1447,YIG3_YEAST,0.34,0.24,0.51,0.15,0.5,0.0,0.54,0.4,Positive
1448,YIN0_YEAST,0.35,0.29,0.46,0.14,0.5,0.0,0.54,0.66,Positive
1449,YIN4_YEAST,0.58,0.67,0.49,0.16,0.5,0.0,0.47,0.28,Positive
1450,YIR3_YEAST,0.85,0.85,0.3,0.31,0.5,0.0,0.55,0.42,Positive
1451,YKJ5_YEAST,0.36,0.48,0.61,0.26,0.5,0.0,0.5,0.16,Positive
1452,YKA5_YEAST,0.41,0.25,0.59,0.44,0.5,0.0,0.6,0.69,Positive
